video_id,title,published_at,views,likes,comments,tags,channel_id,duration_seconds
QYd-RtK58VQ,MySQL Exploratory Data Analysis | Full Project,2024-04-23T12:00:21Z,146688,3394,158,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,1964
c5ko0sedE7k,750k Subscriber Livestream! | Giveaways | Songs | Q/A,2024-04-18T18:35:41Z,5200,229,13,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,4996
4UltKCnnnTA,Data Cleaning in MySQL | Full Project,2024-04-16T12:00:05Z,357993,7607,1056,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,3071
BV5ckMNNvi4,How to get Promoted as a Data Analyst | Alex The Analyst Show Episode 26,2024-04-09T12:00:08Z,9156,289,86,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,3374
QMUZ5HfWMRc,Triggers and Events in MySQL | Advanced MySQL Series,2024-04-02T12:00:19Z,132362,4163,152,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,882
7b8ViCqD9JM,How to give up on the job search fast,2024-03-27T12:19:35Z,30905,2243,35,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,52
7vnxpcqmqNQ,Stored Procedures in MySQL | Advanced MySQL Series,2024-03-26T12:00:12Z,139109,2603,90,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,757
uEk07jXdKOo,Temp Tables in MySQL | Advanced MySQL Series,2024-03-19T12:00:56Z,92821,1916,73,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,466
UC7uvOqcUTs,CTEs in MySQL | Advanced MySQL Series,2024-03-12T12:00:23Z,159064,2564,81,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,631
1KEbiqRWOkA,7 Mistakes to Avoid During Your Data Analyst Job Search,2024-03-05T13:00:01Z,20204,754,50,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,714
UOBTLzWY1vs,#DataAnalyst #AnalystBuilder #SQL,2024-03-01T13:43:29Z,23338,1572,19,[],UC7cs8q-gJRlGwj4A8OmCmXg,38
8zOkBTs0yxs,Q/A Livestream | February Livestream | Ask Me Anything!,2024-02-29T17:10:18Z,5656,189,7,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5697
7NBt0V8ebGk,Window Functions in MySQL | Intermediate MySQL,2024-02-27T13:00:08Z,186118,4957,130,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,809
FGC0cCAgGu0,Twitter making me tear up over here 🥹,2024-02-23T13:34:27Z,8188,316,12,[],UC7cs8q-gJRlGwj4A8OmCmXg,16
Vj6RqA_X-IE,Subqueries in MySQL | Intermediate MySQL,2024-02-20T13:00:32Z,154264,2441,98,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,661
RYIiOG4LsvQ,Case Statements in MySQL | Intermediate MySQL,2024-02-13T13:00:19Z,138912,2425,122,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,533
5y7tLNPVJPA,We did our best,2024-02-08T13:59:09Z,7723,249,5,[],UC7cs8q-gJRlGwj4A8OmCmXg,9
_nf56aMPdZE,"Microsoft Copilot Full Review | AI in Word, PowerPoint, Excel and More!",2024-02-06T13:00:35Z,87302,1040,51,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,1485
XbDRYzYUmMo,Top 5 Emerging Trends in 2024 | CareerFoundry Webinar,2024-01-30T17:30:05Z,13478,475,10,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4496
KRXSJb9ql1Y,String Functions in MySQL | Intermediate MySQL Series,2024-01-30T13:00:17Z,155112,2627,84,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,714
iTQW_nDp938,Unions in MySQL | Intermediate MySQL,2024-01-23T13:00:41Z,149227,2622,90,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,442
lXQzD09BOH0,Joins in MySQL | Intermediate MySQL,2024-01-16T13:00:42Z,317602,4441,187,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,1031
xtC3212t4hI,Is my background in Data Analytics?,2024-01-15T14:22:09Z,32930,2175,33,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,57
KZKizyBS9YM,Solving VERY HARD SQL Interview Questions on Analyst Builder,2024-01-11T13:00:16Z,24123,596,23,"['Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Analyst Builder', 'Analyst Builder Questions', 'Analyst Builder Courses', 'SQL Technical Interview Questions', 'SQL Interview Questions', 'SQL Questions', 'hard sql interview questions', 'Easy sql interview questions', 'medium sql interview questions', 'interview questions', 'technical interview questions', 'technical interview practice', 'sql technical interview practice website', 'website to practice for technical interviews']",UC7cs8q-gJRlGwj4A8OmCmXg,1023
I0_ca6iyo6w,Solving HARD SQL Interview Questions on Analyst Builder,2024-01-09T13:00:24Z,32022,655,39,"['Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Analyst Builder', 'Analyst Builder Questions', 'Analyst Builder Courses', 'SQL Technical Interview Questions', 'SQL Interview Questions', 'SQL Questions', 'hard sql interview questions', 'Easy sql interview questions', 'medium sql interview questions', 'interview questions', 'technical interview questions', 'technical interview practice', 'sql technical interview practice website', 'website to practice for technical interviews']",UC7cs8q-gJRlGwj4A8OmCmXg,1286
GZS7AgQ4Ksg,Hard Skills vs Soft Skills,2024-01-08T13:06:02Z,16029,1045,7,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,30
fT-8mRf_-Hk,Solving Medium SQL Interview Questions on Analyst Builder,2024-01-04T13:00:28Z,35257,780,48,"['Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Analyst Builder', 'Analyst Builder Questions', 'Analyst Builder Courses', 'SQL Technical Interview Questions', 'SQL Interview Questions', 'SQL Questions', 'hard sql interview questions', 'Easy sql interview questions', 'medium sql interview questions', 'interview questions', 'technical interview questions', 'technical interview practice', 'sql technical interview practice website', 'website to practice for technical interviews']",UC7cs8q-gJRlGwj4A8OmCmXg,744
ZHaYOC0H5KE,Solving Easy SQL Interview Questions on Analyst Builder,2024-01-02T13:00:25Z,65656,1436,58,"['Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Analyst Builder', 'Analyst Builder Questions', 'Analyst Builder Courses', 'SQL Technical Interview Questions', 'SQL Interview Questions', 'SQL Questions', 'hard sql interview questions', 'Easy sql interview questions', 'medium sql interview questions', 'interview questions', 'technical interview questions', 'technical interview practice', 'sql technical interview practice website', 'website to practice for technical interviews']",UC7cs8q-gJRlGwj4A8OmCmXg,738
K0-8G3DgjA4,How I Would Become a Data Analyst if I had to Start Over in 2024 | 6 Month Plan,2023-12-26T13:00:10Z,430423,16821,523,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'become a data analyst', 'how to become a data analyst', 'what is a data analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,661
ZnAydTqCtFU,Limit + Aliasing in MySQL | MySQL Beginner Series,2023-12-19T13:00:24Z,159760,3029,99,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,237
qPOmj22QX04,Practice SQL and Python right on your Phone!,2023-12-13T16:12:42Z,10515,643,20,[],UC7cs8q-gJRlGwj4A8OmCmXg,28
XD1ul5fpnGI,Analyst Builder Full Launch! | The Learning Platform Built for Data Analysts,2023-12-12T13:00:21Z,25504,1029,112,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,987
kifhSqep9UM,Analyst Builder Full Launch LiveStream | 20% Off Code & Giveaways,2023-12-11T19:04:05Z,12069,475,14,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,16464
dCNjUOc1cBY,Having vs Where in MySQL | Beginner MySQL Series,2023-12-05T13:00:35Z,189900,3307,55,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,226
lEjmgE-hogg,#Excel is Frustrating,2023-11-29T18:00:02Z,12793,797,11,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,47
qxj3dx0c7RM,7 Mistakes to Avoid in Your Data Analytics Job Search | CareerFoundry Webinar,2023-11-28T17:36:39Z,14292,432,11,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4297
zgYqUP_PhQo,Group By + Order By in MySQL | Beginner MySQL Series,2023-11-28T13:00:57Z,253656,4254,100,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,646
MARn_mssG4A,Where Clause in MySQL | Beginner MySQL Series,2023-11-21T13:00:24Z,275882,4271,142,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,747
TGAUZQJaQbQ,Why Data Analysts Hate Using Excel,2023-11-14T13:00:21Z,26310,975,139,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,444
HYD8KjPB9F8,Select Statement in MySQL | Beginner MySQL Series,2023-11-07T13:00:11Z,430379,5249,198,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,660
wgRwITQHszU,Installing MySQL and Creating Databases | MySQL for Beginners,2023-10-31T12:00:54Z,1233839,15637,1707,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,724
1LG65qXfeQY,Python Beginner to Advanced in One Hour | CareerFoundry Webinar,2023-10-26T16:30:05Z,26824,989,12,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4709
QzLz-W29Tww,How to Start a Data YouTube Channel,2023-10-24T12:00:30Z,9998,438,48,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,657
ukIUVW2E-n0,600k Livestream! | Analyst Builder Giveaways | Songs | My Mom is Joining!,2023-10-20T16:18:10Z,5163,237,11,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5107
aofB2t5o2ao,Consulting and Freelancing in Data Analytics | ATA Show: Episode 25,2023-10-17T12:00:04Z,20867,787,274,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4443
-DwpkgtJjGw,Data Analyst vs Business Analyst,2023-10-13T13:37:21Z,151726,7801,60,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,59
h4KTy2wxYcQ,First Look at Analyst Builder! | The All-in-One Platform for Data Analysts | Beta Launch Coming Soon,2023-10-10T12:00:36Z,32342,853,212,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,1311
LaRXtE4OG9A,#DataAnalysis #DataAnalyst #DataRealities,2023-10-09T12:11:16Z,33448,1936,25,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,40
J0PcCv9f4JQ,#DataAnalyst #DataCareers #DataAnalysis,2023-10-05T12:13:45Z,17888,1318,32,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,58
_DGn-7134i0,"Data Analyst vs Data Engineer | Responsibilities, Salaries, Skills, Education",2023-10-03T12:00:26Z,37747,817,44,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,386
EflE8U30pBo,Data Analyst Q/A Livestream | September Livestream | Ask Me Anything!,2023-09-28T16:09:03Z,9013,284,21,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5621
j_sHaBJEHMk,#Salary #DataAnalyst #SalaryNegotiation,2023-09-28T12:37:36Z,14744,988,7,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,55
xuyKzpJ2SaY,AI and Analytics with SAS | SAS Explore Recap,2023-09-26T12:00:49Z,24912,518,31,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,179
D0mEy6bJ2lA,My Very First Video,2023-09-25T13:13:18Z,9703,504,29,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,23
GaoAc3-hScQ,#DataAnalyst #CareerPath,2023-09-22T11:45:01Z,80247,4843,34,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,52
bxIF9X9k2IE,"Data Analyst vs Data Scientist | Responsibilities, Salaries, Skills, Education",2023-09-19T12:00:34Z,48305,1182,54,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,673
z_xWpa88R0A,#Excel #DataAnalyst #DataAnalysis,2023-09-18T11:38:11Z,18256,1325,21,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,56
7PoZBuIUnEU,"Data Analyst vs Business Analyst | Responsibilities, Salaries, Skills, Education",2023-09-12T12:00:07Z,47712,1647,101,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,294
fq1-e-GbihE,#DataAnalysis #DataAnalyst,2023-09-07T11:57:32Z,21077,1488,23,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,53
Xkb6h3YXl_c,Hard Skills vs Soft Skills in the Data World | Which is More Important?,2023-09-05T12:00:34Z,16065,712,30,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,582
qDprq7Xbrqw,"Entry Level vs Mid Level vs Senior Level Data Analyst | Responsibilities, Salary, Education, Skills",2023-08-29T04:00:33Z,45864,1965,113,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,323
UOHxb9ndpMM,#DataAnalyst #DataAnalysis #Promotion,2023-08-28T11:53:52Z,11103,636,10,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,51
_h_A_n8Z9QQ,#DataAnalyst #DataAnalysis,2023-08-24T11:53:05Z,21308,1413,54,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,60
_oCUSMX4_3k,Regular Expression Use Cases in Python,2023-08-22T12:00:35Z,11808,274,22,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python regular expression', 'regular expression', 'regular expression use cases']",UC7cs8q-gJRlGwj4A8OmCmXg,767
OnS01G8W6nw,Data Analyst Q/A Livestream | August Livestream | Ask Me Anything!,2023-08-18T14:23:24Z,8516,319,25,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,4365
ugkyfUTc6AU,#DataAnalystSalary #DataAnalysis,2023-08-17T12:35:34Z,53139,3700,52,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,54
eON-PNPae8Y,How to Work with Recruiters on LinkedIn,2023-08-15T12:00:34Z,50802,2401,90,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,467
41nX2ZgGzcE,#dataanalysis #dataportfolio,2023-08-14T12:12:00Z,39400,3160,27,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,60
Le35Qsgs2lM,#wife #careerchange #dataanalysis,2023-08-11T13:13:22Z,21584,1973,51,[],UC7cs8q-gJRlGwj4A8OmCmXg,59
nufF-juSZxU,LINK: https://www.youtube.com/playlist?list=PLUaB-1hjhk8FE_XZ87vPPSfHqb6OcM0cF,2023-08-09T13:11:45Z,8531,753,44,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Data Analyst Bootcamp']",UC7cs8q-gJRlGwj4A8OmCmXg,37
9NB5u17qiDY,Regular Expression Character Classes in Python,2023-08-08T12:00:05Z,14962,249,13,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'regular expression character classes', 'regular expression', 'python regular expression']",UC7cs8q-gJRlGwj4A8OmCmXg,638
YDvJqgBv0Uc,#Recruiters #dataanalysis #data,2023-08-03T11:56:30Z,17942,1191,24,[],UC7cs8q-gJRlGwj4A8OmCmXg,58
j6A28L6Tmxw,Regular Expression Metacharacters in Python,2023-08-01T12:00:26Z,13587,330,9,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'regular expression', 'python regular expression', 'regular expression metacharacters']",UC7cs8q-gJRlGwj4A8OmCmXg,1203
W_s4c1vLGXM,How much do Data Analysts make? #dataanalyst #dataanalystsalary,2023-07-31T13:07:06Z,22232,843,45,[],UC7cs8q-gJRlGwj4A8OmCmXg,46
DWte9zjGl0I,Do you need to learn SQL if you can do everything in Python?  #Python #dataanalysis #SQL,2023-07-28T12:48:19Z,65826,3516,48,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,51
EzeeypMKx7o,Regular Expression Methods in Python,2023-07-25T12:00:19Z,24178,473,14,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Python regular expression', 'regular expression', 'regular expression methods']",UC7cs8q-gJRlGwj4A8OmCmXg,517
OISvlkfbntY,What are Hiring Managers Looking For? | Nail the Interview Process!,2023-07-18T12:00:17Z,45616,1603,76,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,822
8dTpNajxaH0,Scraping Data from a Real Website | Web Scraping in Python,2023-07-11T12:00:07Z,704511,12443,485,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'how to web scrape', 'web scraping in python']",UC7cs8q-gJRlGwj4A8OmCmXg,1523
oreAsJTNcsA,SQL Beginner to Advanced in One Hour | CareerFoundry Webinar,2023-07-06T17:20:05Z,239728,6637,120,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4108
xjA1HjvmoMY,Find and Find_All | Web Scraping in Python,2023-07-04T12:00:49Z,97895,2449,44,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'web scraping with python', 'find and find_all']",UC7cs8q-gJRlGwj4A8OmCmXg,730
LO7hzmoHEIE,500k Livestream!!,2023-06-28T17:11:25Z,6286,383,24,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,6232
bargNl2WeN4,BeautifulSoup + Requests | Web Scraping in Python,2023-06-27T12:00:28Z,236654,4131,84,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'beautifulsoup', 'requests', 'beautifulsoup and requests']",UC7cs8q-gJRlGwj4A8OmCmXg,418
q-kbzWjyPak,Inspecting Web Pages with HTML | Web Scraping in Python,2023-06-20T12:00:43Z,92758,2243,42,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python', 'python web scraping', 'web scraping in python']",UC7cs8q-gJRlGwj4A8OmCmXg,355
PExdWWcxmro,Best Places to Find Datasets for Your Projects,2023-06-13T12:00:16Z,239456,5801,104,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,464
Liv6eeb1VfE,Exploratory Data Analysis in Pandas | Python Pandas Tutorials,2023-06-06T12:00:14Z,211103,4622,248,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas python', 'python pandas', 'pandas tutorial', 'eda in python', 'eda in pandas', 'pandas eda', 'eda pandas', 'exploratory data analysis', 'exploratory data analysis in pandas']",UC7cs8q-gJRlGwj4A8OmCmXg,1933
fHK4nHbUtj0,Data Analyst Q/A Livestream | May Livestream | Ask Me Anything!,2023-05-30T16:34:20Z,10270,363,20,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5548
5l2d_Rv0odE,What is Microsoft Fabric? | New Data Analytics Platform!,2023-05-29T12:00:07Z,347886,6317,171,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,443
bDhvCp3_lYw,Data Cleaning in Pandas | Python Pandas Tutorials,2023-05-23T12:30:17Z,480648,11166,512,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas tutorials', 'python pandas', 'pandas python', 'data cleaning', 'data cleaning in pandas', 'data cleaning in python', 'how to clean data', 'pandas data cleaning']",UC7cs8q-gJRlGwj4A8OmCmXg,2317
IMU1V-JugKo,The Ultimate Data Analytics Career Plan for 2023 | CareerFoundry Webinar,2023-05-16T16:18:56Z,59061,1872,52,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4248
FpgkpjSyBOw,State of AI in Analytics | Will AI be the End of Data Analysts?,2023-05-15T12:30:11Z,46888,1383,376,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'AI Analytics', 'Analytics in AI']",UC7cs8q-gJRlGwj4A8OmCmXg,4352
6jtS3Hz19kc,Google Bard Got An Upgrade! + Google's New AI Announcements!,2023-05-12T12:15:00Z,33390,798,79,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google Bard', 'Bard', 'Bard AI', 'Bard Google', 'Bard Chatbot', 'Google ChatBot', 'Google I/O Conference', 'Google IO', 'Google I/O', 'Google Conference', 'Google Developer Conference', 'ChatGPT vs Bard', 'Bard vs ChatGPT', 'ChatGPT', 'ChatGPT Competitors']",UC7cs8q-gJRlGwj4A8OmCmXg,521
JpSMse3eVVg,Creating Visualizations using Pandas Library | Python Pandas Tutorials,2023-05-09T11:30:06Z,104589,2288,47,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'visualizations in pandas', 'pandas', 'pandas tutorials', 'charts in pandas', 'pandas visualization']",UC7cs8q-gJRlGwj4A8OmCmXg,1010
TPivN7tpdwc,Merging DataFrames in Pandas | Python Pandas Tutorials,2023-05-02T12:06:33Z,164877,3528,84,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas merge', 'merge pandas', 'pandas', 'pandas tutorial', 'join pandas', 'join in pandas', 'concatenate in pandas', 'concatenate pandas']",UC7cs8q-gJRlGwj4A8OmCmXg,1329
kky9MMydnOA,Data Analyst Q/A Livestream | April Livestream | Ask Me Anything!,2023-04-27T16:32:02Z,10334,338,27,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5944
